source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on
curacao,,jb.com,JB.GAME,,,Zozo Technology B.V.,OGL/2024/1519/0809,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,zozo.fan,ZOZO FAN,,,Zozo Technology B.V.,OGL/2024/1519/0809,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,123loterias.com,loterias,,,123 Global Media B.V.,OGL/2024/911/0710,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,8xbet.com,8Xbet,,,978 Tech N.V.,OGL/2024/1261/0718,active,"August 22, 2026",licence-matched,,not contacted,
curacao,,efbet.net,efbet,,,AE Group B.V.,OGL/2024/216/0606,active,"August 21, 2026",licence-matched,,not contacted,
curacao,,sbx.com,SBX,,,Aftermath B.V.,OGL/2024/2082/1136,active,"July 22, 2026",licence-matched,,not contacted,
curacao,,roboroll.io,RoboRoll,,,Amaterasu N.V.,OGL/2024/1594/0956,active,"January 22, 2026",licence-matched,,not contacted,
curacao,,scarletcasino.com,"Best Online Casino with a $10,000 Bonus",,,Apex Analytica N.V.,OGL/2024/762/0569,assessment in progress,"January 17, 2026",licence-matched,,not contacted,
curacao,,slotclover.com,slotclover,,,Aspera Operations B.V.,OGL/2024/1068/0572,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,malibuclubcasino.io,Malibu Club,,,Audeo N.V.,OGL/2024/1534/0834,active,"January 22, 2026",licence-matched,,not contacted,
curacao,,pg-play.com,Country blocked,,,Axum B.V.,OGL/2024/196/0574,active,"July 22, 2026",licence-matched,,not contacted,
curacao,,beastone.co,Beastone,,,Beastone N.V.,OGL/2024/390/0122,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,ubet.io,UBET.io,,,BetU Curacao B.V.,OGL/2024/1064/0761,active,"April 28, 2026",licence-matched,,not contacted,
curacao,,betjam.com,betjam,,,Betquest B.V.,OGL/2024/832/0423,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,satoshihero.com,Satoshi Hero,,,Bitplay Global B.V.,OGL/2024/201/0270,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,bk8br.com,bkbr,,,Black Hawk Technology B.V.,OGL/2024/132/1011,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,bethype.com,BetHype Casino,,,Boost Gaming N.V.,OGL/2024/906/0375,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bumbet.com,bumbet,,,Brindisa Media N.V.,OGL/2024/698/0579,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,tigerbet247.com,Online Casino,,,CW Investments N.V.,OGL/2024/285/0330,active,"June 9, 2026",licence-matched,,not contacted,
curacao,,parimatchs1.com,...,,,Castianes B.V.,OGL/2024/1329/0629,assessment in progress,"December 27, 2025",licence-matched,,not contacted,
curacao,,fairpari.com,fairpari,,,Centrald B.V.,OGL/2024/1143/0865,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,centrum-global.com,CENTRUM GLOBAL,,,Centrum Global B.V.,OGL/2024/1046/0451,active,"April 9, 2026",licence-matched,,not contacted,
curacao,,betnimbus.com,betnimbus,,,City Limit B.V.,OGL/2024/1286/0529,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,xolotto.com,xolotto,,,Clubhouse Media N.V.,OGL/2024/821/1033,active,"February 5, 2026",licence-matched,,not contacted,
curacao,,livebetline.com,LiveBetLine,,,Complex Technologies B.V.,OGL/2024/334/0243,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,ignitionpoker.com,Ignition Poker,,,Connaught Media B.V.,OGL/2024/625/0719,assessment in progress,"January 7, 2026",licence-matched,,not contacted,
curacao,,cosmosbett.com,Cosmos Casino,,,Cosmos Interactive Entertainment N.V.,OGL/2024/1748/0967,active,"January 3, 2026",licence-matched,,not contacted,
curacao,,winebet.com,winebet,,,Cupwin B.V.,OGL/2024/834/0422,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,keint.co,KE International Limited N.V.,,,KE International Limited N.V.,OGL/2024/769/0571,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,dazard.club,dazard,,,Dama N.V.,OGL/2023/174/0082,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,sporttyp.com,Sporttyp,,,Delphin Blue Ocean B.V.,OGL/2024/657/0248,active,"July 31, 2026",licence-matched,,not contacted,
curacao,,portebet.com,portebet,,,Doubled B.V.,OGL/2024/1015/0870,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,bet-football.com,Bet Football,,,Dynamik Marketing B.V.,OGL/2024/1313/0727,active,"March 3, 2026",licence-matched,,not contacted,
curacao,,tg6.com,Redirecting...,,,Edge Five Entertainment B.V.,OGL/2024/938/1131,active,"March 27, 2026",licence-matched,,not contacted,
curacao,,mostbet88.com,Mostbet88,,,Evolut Interactive N.V.,OGL/2024/421/0223,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,wlscasino.com,wlscasino,,,Faraday Online N.V.,OGL/2024/943/0431,active,"March 17, 2026",licence-matched,,not contacted,
curacao,,betpari.com,betpari,,,G2 Tech B.V.,OGL/2024/987/0597,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,casinoglory.com,Casino Glory,,,GMFY Tech N.V.,OGL/2024/1586/0788,active,"June 11, 2026",licence-matched,,not contacted,
curacao,,gambulls.com,Gambulls Crypto Casino,,,Gambulls N.V.,OGL/2024/453/0439,active,"July 25, 2026",licence-matched,,not contacted,
curacao,,bz.com,bz,,,Genco Pura B.V.,OGL/2024/1496/0934,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,howl.gg,Howl,,,Genius Touch B.V.,OGL/2024/1638/1028,active,"February 28, 2026",licence-matched,,not contacted,
curacao,,vippari.bet,vippari,,,Geosix B.V.,OGL/2024/316/0598,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,godbunny.com,GodBunny,,,Godbunny B.V.,OGL/2024/199/0868,active,"July 3, 2026",licence-matched,,not contacted,
curacao,,callibet.com,...,,,Green Point Technology N.V.,OGL/2024/256/0304,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,ppwin.com,PPWIN,,,Greenwich N.V.,OGL/2024/1385/0658,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,cloudbet.com,Cloudbet,,,Halcyon Super Holdings B.V.,OGL/2024/328/0599,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,instaslots.com,Instaslots,,,High Seas N.V.,OGL/2024/1533/0769,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,zumibet.com,Zumibet,,,ILP Trading B.V.,OGL/2024/1119/0593,active,"December 11, 2025",licence-matched,,not contacted,
curacao,,timelesstech.io,Timeless Tech,,,Innova Hub B.V.,OGL/2024/368/0697,active,"August 13, 2026",licence-matched,,not contacted,
curacao,,casinonavy.com,Homepage,,,JMS Investment Group N.V.,OGL/2024/675/0939,active,"July 1, 2026",licence-matched,,not contacted,
curacao,,tar.la,tar,,,Jazz Business Solutions B.V.,OGL/2024/400/0824,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,jetton.online,JetTon Games,,,JetTon Games B.V.,OGL/2024/2287/1195,active,"August 26, 2026",licence-matched,,not contacted,
curacao,,poker8.io,Poker with passion,,,Joyeux B.V.,OGL/2024/1603/0850,assessment in progress,"January 9, 2026",licence-matched,,not contacted,
curacao,,kanggiten.com,kanggiten,,,Kanggiten B.V.,OGL/2024/971/0703,active,"March 26, 2026",licence-matched,,not contacted,
curacao,,pongbet88.com,pongbet,,,Krevetka B.V.,OGL/2024/937/0857,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,luckybet.co,LuckyBet,,,LBC Enterprises B.V.,OGL/2024/1221/0500,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,igcbet.com,igcbet,,,LGE Entertainment Limited N.V.,OGL/2024/567/0911,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,caratcasino.com,CaratCasino,,,Leopard B.V.,OGL/2024/793/0757,active,"February 22, 2026",licence-matched,,not contacted,
curacao,,livegames.io,LiveGames,,,Livetech Software Solutions N.V.,OGL/2024/845/0407,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,clickpari.com,clickpari,,,Lotostorm B.V.,OGL/2024/303/300,assessment in progress,"January 14, 2026",licence-matched,,not contacted,
curacao,,betwinner.llc,BetWinner,,,Luckyroo N.V.,OGL/2024/1371/0694,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,007casinoroyal.com,007CasinoRoyal.com,,,MCG Technologies N.V.,OGL/2024/1698/0936,active,"August 12, 2026",licence-matched,,not contacted,
curacao,,juegaplus.com,Maintenance,,,Media 21 B.V.,OGL/2024/1339/0864,active,"January 22, 2026",licence-matched,,not contacted,
curacao,,sgslot.com,SG Slot,,,Meta Tech Innovations B.V.,OGL/2024/325/0187,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,auro777.win,auro,,,Mirth B.V.,OGL/2024/1124/0444,active,"November 9, 2025",licence-matched,,not contacted,
curacao,,monotech.group,Monotech,,,Monotech Solutions B.V.,OGL/2024/1672/0923,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,crypto.games,CryptoGames,,,MuchGaming B.V.,OGL/2024/1336/1047,active,"August 13, 2026",licence-matched,,not contacted,
curacao,,shuffle.com,Shuffle,,,Natural Nine B.V.,OGL/2024/1337/0628,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,dixy.com,Best CSGO Gaming Site,,,New Age N.V.,OGL/2024/1409/0649,active,"June 6, 2026",licence-matched,,not contacted,
curacao,,cocobet.com,cocobet,,,NewEra Information Technology N.V.,OGL/2024/135/0139,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,fujifortunecasino.com,富士フォーチュンカジノ,,,Niollo B.V.,OGL/2024/529/0346,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,catwin.com,catwin,,,Notica B.V.,OGL/2024/274/0420,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,novagaming88.com,novagaming,,,NovaGaming N.V.,OGL/2024/1671/0916,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,rolsbet.com,rolsbet,,,Numereto B.V.,OGL/2024/315/0489,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,onion.casino,onion,,,Omega Entertainment N.V.,OGL/2024/558/0973,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,oponento.com,oponento,,,Opo-Net N.V.,OGL/2024/535/0922,active,"August 22, 2026",licence-matched,,not contacted,
curacao,,wgmgames.com,wgmgames,,,Overseas Gaming Management B.V.,OGL/2024/2162/1156,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,bitsler.com,Crypto Casino & Sportsbook,,,Oyine N.V.,OGL/2024/930/0387,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,oysterbet.com,Oysterbet.com,,,Oyster Media N.V.,OGL/2024/1745/0962,active,"July 5, 2026",licence-matched,,not contacted,
curacao,,shock.com,Shock.com,,,PR Entertainment N.V.,OGL/2024/1320/0958,active,"March 13, 2026",licence-matched,,not contacted,
curacao,,pegas21.com,Азино777,,,Pegasus 19 B.V.,OGL/2023/187/0094,active,"March 2, 2026",licence-matched,,not contacted,
curacao,,waspbet.live,Waspbet TH,,,Platinum Technology N.V.,OGL/2024/137/0132,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,slotszer.com,slotszer,,,Playvision Group B.V.,OGL/2024/968/0753,active,"March 25, 2026",licence-matched,,not contacted,
curacao,,7spin.com,7SPIN,,,Plustar N.V.,OGL/2024/138/0289,active,"May 19, 2026",licence-matched,,not contacted,
curacao,,betwinner.com,betwinner,,,Prevailer B.V.,OGL/2024/341/0759,active,"March 28, 2026",licence-matched,,not contacted,
curacao,,mintdice.com,MintDice Bitcoin Casino 2.0,,,Prism Sentinel N.V.,OGL/2024/1739/0965,active,"July 22, 2026",licence-matched,,not contacted,
curacao,,kirgo.io,KIRGO,,,Raining Games N.V.,OGL/2024/2252/1179,active,"February 22, 2026",licence-matched,,not contacted,
curacao,,red777.com,Red777,,,Red777 N.V.,OGL/2024/948/0661,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,joefortune.com,Joe Fortune,,,Ridley Media N.V.,OGL/2024/676/0726,active,"July 14, 2026",licence-matched,,not contacted,
curacao,,beatbet.com,beatbet,,,Royal Bonanza B.V.,OGL/2024/304/0398,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,estelarbet.cl,estelarbet,,,S3 Tech N.V.,OGL/2024/1347/0683,active,"March 3, 2026",licence-matched,,not contacted,
curacao,,op7.io,op,,,SKY Sports N.V.,OGL/2024/434/0469,active,"November 19, 2025",licence-matched,,not contacted,
curacao,,slotmill.com,Slotmill,,,SM Tech B.V.,OGL/2024/1293/0543,active,"February 12, 2026",licence-matched,,not contacted,
curacao,,selector-casino.net,selectorcasino,,,Selector Group N.V.,OGL/2024/755/0908,active,"April 14, 2026",licence-matched,,not contacted,
curacao,,paripulse.com,paripulse,,,Seventoria B.V.,OGL/2024/301/0477,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,oddsgate.com,Oddsgate,,,Shapefy B.V.,OGL/2024/232/0307,active,"March 10, 2026",licence-matched,,not contacted,
curacao,,bullchance.com,bullchance,,,Softclub N.V.,OGL/2024/2327/1196,active,"August 14, 2026",licence-matched,,not contacted,
curacao,,plazaplay.com,PlazaPlay is closing,,,Sort Services B.V.,OGL/2024/1305/0545,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,luckngo.com,luckngo.com online casino,,,Spinola ventures B.V.,OGL/2024/2086/1138,active,"June 4, 2026",licence-matched,,not contacted,
curacao,,db-bet.com,dbbet,,,Sport Tech N.V.,OGL/2024/574/0913,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,moonspin.com,Gaming denied,,,Swivel B.V.,OGL/2024/634/0590,active,"March 30, 2026",licence-matched,,not contacted,
curacao,,top-x-go.com,topxgo,,,Topxgo N.V.,OGL/2024/496/0781,active,"November 23, 2025",licence-matched,,not contacted,
curacao,,slots.com,slots,,,Torero Media B.V.,OGL/2024/669/0816,active,"March 24, 2026",licence-matched,,not contacted,
curacao,,777spins.online,spins,,,Turn1 B.V.,OGL/2024/236/0117,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,bet4win.net,BET4WIN,,,UnityBet B.V.,OGL/2024/1994/1120,assessment in progress,"December 27, 2025",licence-matched,,not contacted,
curacao,,vivardocasino.com,Vivardo Casino,,,Vivardo N.V.,OGL/2024/1383/0619,active,"March 3, 2026",licence-matched,,not contacted,
curacao,,patersonbet.com,patersonbet,,,Winholding B.V.,OGL/2024/1290/0515,active,"May 25, 2026",licence-matched,,not contacted,
curacao,,winity.com,winity,,,Winlink B.V.,OGL/2024/886/0978,active,"May 9, 2026",licence-matched,,not contacted,
curacao,,fachaigaming.com,Top Online Casino Game Provider,,,WiselnNet Technologies B.V.,OGL/2024/1184/1010,active,"February 22, 2026",licence-matched,,not contacted,
curacao,,casongo.com,casongo,,,XZ Solutions B.V.,OGL/2024/609/0253,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,sekabet.com,Sekabet Giriş,,,ZConsulting B.V.,OGL/2024/1248/0716,active,"May 23, 2026",licence-matched,,not contacted,
curacao,,zenith-crest.com,zenithcrest,,,Zenith Crest B.V.,OGL/2023/134/0063,assessment in progress,"December 24, 2025",licence-matched,,not contacted,
curacao,,shangrila.com,shangrila,,,InterStorm (Curaçao) N.V,OGL/2024/106/0170,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,kml55.com,Domain Information,,,InterStorm (Curaçao) N.V,OGL/2024/106/0170,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,sfg51.com,"paٷΨһҳ,Ӯһ",,,InterStorm (Curaçao) N.V,OGL/2024/106/0170,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,shangrilalive.com,shangrilalive,,,InterStorm (Curaçao) N.V,OGL/2024/106/0170,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,shangrilavip.com,shangrilavip,,,InterStorm (Curaçao) N.V,OGL/2024/106/0170,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,betoffice.com,Betoffice,,,Hit Entertainment B.V.,OGL/2024/495/0689,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,galabet.com,Galabet,,,Hit Entertainment B.V.,OGL/2024/495/0689,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,kolaybet.com,KOLAYBET,,,Hit Entertainment B.V.,OGL/2024/495/0689,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,scratchmania.com,Scratchmania Casino,,,Twino Trading N.V.,OGL/2024/882/0440,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,winorama.com,Winorama Casino Online,,,Twino Trading N.V.,OGL/2024/882/0440,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,winspark.com,Winspark Casino Online,,,Twino Trading N.V.,OGL/2024/882/0440,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,leon.net,Online Casino & Sportsbook,,,Moonlite N.V.,OGL/2024/356/0288,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,juliuscasino.com,Access Restricted,,,Red Digital N.V.,OGL/2024/1275/0771,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,double8.bet,Domain parked by OnlyDomains,,,Unlimited Solutions B.V.,OGL/2024/607/0254,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,8.io,8.io Exclusive Crypto Casino Club,,,Adda Entertainment NV,OGL/2023/142/0073,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,lotteryworld.com,Buy Lottery Online,,,Go East B.V.,OGL/2024/1044/0452,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
curacao,,betflash24.com,betflash,,,Loka IT Solutions N.V.,OGL/2024/770/0226,revoked,,licence-matched,"DO NOT EMAIL — revoked licence, public page only (see AGENTS.md)",not contacted,
cryptolists,,luckycoin.com,Lucky Coin Casino,,,,,,,high,,not contacted,
cryptolists,,blockspins.com,Blockspins Casino,,,,,,,high,,not contacted,
cryptolists,,luckyanon.com,Lucky Anon Casino,,,,,,,high,,not contacted,
cryptolists,,betfury.ac,Bet Fury Casino,,,,,,,high,,not contacted,
cryptolists,,parimatch.page,Parimatch Casino,,,,,,,high,,not contacted,
cryptolists,,ltccas.xyz,LTC Casino,,,,,,,high,,not contacted,
cryptolists,,thestakehouse.io,The Stake House,,,,,,,high,,not contacted,
cryptolists,,slotneo-rdr.com,Slot Neo Casino,,,,,,,high,,not contacted,
cryptolists,,playmojo.live,Play Mojo Casino,,,,,,,high,,not contacted,
cryptolists,,rollxo.co,Rollxo Casino,,,,,,,high,,not contacted,
cryptolists,,welle.casino,Welle Casino,,,,,,,high,,not contacted,
cryptolists,,winz1.me,Winz Casino Homepage,,,,,,,high,,not contacted,
cryptolists,,visit-bonanzacity.com,Bonanza City Casino,,,,,,,high,,not contacted,
cryptolists,,rocketspin.live,Rocket Spin Casino,,,,,,,high,,not contacted,
cryptolists,,lucky7even.org,Lucky 7 Even,,,,,,,high,,not contacted,
cryptolists,,playfinago.com,Playfina Casino,,,,,,,high,,not contacted,
cryptolists,,lets777.com,Lets 777 Casino,,,,,,,high,,not contacted,
cryptolists,,rollchain.io,Rollchain Casino,,,,,,,high,,not contacted,
cryptolists,,rollero.live,Rollero Casino,,,,,,,high,,not contacted,
cryptolists,,anonymous-casino.com,Anonymous Casino,,,,,,,high,,not contacted,
cryptolists,,foxslots.com,Fox Slots Casino,,,,,,,high,,not contacted,
cryptolists,,spingreen3.casino,Spin Green Casino,,,,,,,high,,not contacted,
cryptolists,,spinsup.live,Spins Up Casino,,,,,,,high,,not contacted,
cryptolists,,starzspins.com,Starz Spins Casino,,,,,,,high,,not contacted,
cryptolists,,milkyway8.casino,Milky Way Casino,,,,,,,high,,not contacted,
cryptolists,,rooster-bet.win,Rooster Bet,,,,,,,high,,not contacted,
cryptolists,,eternalslots.com,Eternalslots,,,,,,,high,,not contacted,
cryptolists,,blitz.playtraff.com,Blitz Casino,,,,,,,high,,not contacted,
cryptolists,,lama.playtraff.com,Lama Bet Casino,,,,,,,high,,not contacted,
cryptolists,,playbetiolayer.io,Playbet Casino,,,,,,,high,,not contacted,
cryptolists,,casin0x.com,Casin0x,,,,,,,high,,not contacted,
cryptolists,,lucky-vibe.io,Lucky Vibe Casino,,,,,,,high,,not contacted,
cryptolists,,spinjo.live,Spinjo Casino,,,,,,,high,,not contacted,
cryptolists,,xsbets.com,XS Bets,,,,,,,high,,not contacted,
cryptolists,,spinbit.com,Spinbit,,,,,,,high,,not contacted,
cryptolists,,casinoorca1.com,Casino Orca,,,,,,,high,,not contacted,
cryptolists,,wolf.io,Wolf IO Casino,,,,,,,high,,not contacted,
cryptolists,,fortuneplay.co,Fortune Play,,,,,,,high,,not contacted,
cryptolists,,coinbets777.com,Coinbets,,,,,,,high,,not contacted,
cryptolists,,betovix.com,Betovix -,,,,,,,high,,not contacted,
cryptolists,,avocasino37.com,Avo Casino,,,,,,,high,,not contacted,
cryptolists,,ampm7.casino,AMPM Casino,,,,,,,high,,not contacted,
cryptolists,,limewin.online,Lime Win Casino,,,,,,,high,,not contacted,
cryptolists,,royalen.io,Royalen,,,,,,,high,,not contacted,
cryptolists,,billy.bfplay.link,Billy Billion Casino,,,,,,,high,,not contacted,
cryptolists,,rake.com,Rake Casino,,,,,,,high,,not contacted,
cryptolists,,spinbetcasino.com,Spin Bet Casino,,,,,,,high,,not contacted,
cryptolists,,spinarium4.com,Spinarium Casino,,,,,,,high,,not contacted,
cryptolists,,slot.playlink.me,Slot Rush Casino,,,,,,,high,,not contacted,
cryptolists,,fatfruit.io,Fat Fruit Casino,,,,,,,high,,not contacted,
cryptolists,,blazespins.com,Blaze Spins Casino,,,,,,,high,,not contacted,
cryptolists,,spin3grande.com,Spin Grande Casino -,,,,,,,high,,not contacted,
cryptolists,,letslucky.casino,Lets Lucky Casino,,,,,,,high,,not contacted,
cryptolists,,luckyones.online,Lucky Ones Casino -,,,,,,,high,,not contacted,
cryptolists,,50crowns.com,50 Crowns Casino,,,,,,,high,,not contacted,
cryptolists,,xbet.playtraff.com,0Xbet,,,,,,,high,,not contacted,
cryptolists,,therickycasino.com,Ricky Casino,,,,,,,high,,not contacted,
cryptolists,,luckydreams.io,Lucky Dreams Casino,,,,,,,high,,not contacted,
cryptolists,,beti.playtraff.com,Beti Bet,,,,,,,high,,not contacted,
cryptolists,,casino4u.tech,Casino 4U,,,,,,,high,,not contacted,
cryptolists,,gobohocasino.com,Boho Casino,,,,,,,high,,not contacted,
cryptolists,,zota.playtraff.com,Zota Bet,,,,,,,high,,not contacted,
cryptolists,,1royspins1.com,Royspins,,,,,,,high,,not contacted,
cryptolists,,a5.winvegasplus-line.com,WinVegasPlus Casino,,,,,,,high,,not contacted,
cryptolists,,windice.io,Win Dice Casino -,,,,,,,high,,not contacted,
cryptolists,,cobber-casino.tech,Cobber Casino,,,,,,,high,,not contacted,
cryptolists,,casoo46.com,Casoo Casino,,,,,,,high,,not contacted,
cryptolists,,slotastic.ag,Slotastic,,,,,,,high,,not contacted,
cryptolists,,mond1casino.com,Mond Casino,,,,,,,high,,not contacted,
cryptolists,,gomblingo.casino,Gomblingo Casino,,,,,,,high,,not contacted,
cryptolists,,hellspin222.com,Hell Spin Casino,,,,,,,high,,not contacted,
cryptolists,,ivibetx.com,Ivibet Casino,,,,,,,high,,not contacted,
cryptolists,,amokcasino.io,Amok Casino -,,,,,,,high,,not contacted,
cryptolists,,pelicancasino10.games,Pelican Casino,,,,,,,high,,not contacted,
cryptolists,,winawinplay.com,Win a Win Casino,,,,,,,high,,not contacted,
cryptolists,,betcoin.ag,Betcoin Casino,,,,,,,high,,not contacted,
cryptolists,,luckybonanza.ag,Lucky Bonanza Casino,,,,,,,high,,not contacted,
cryptolists,,bitvest.io,Bitvest Casino -,,,,,,,high,,not contacted,
cryptolists,,neo.playlink.me,Neospin Casino,,,,,,,high,,not contacted,
cryptolists,,guns.playlink.me,GunsBet Casino,,,,,,,high,,not contacted,
cryptolists,,koning.playtraff.com,Koningbet Casino,,,,,,,high,,not contacted,
cryptolists,,theonlinecasino.com,The Online Casino,,,,,,,high,,not contacted,
cryptolists,,landingstool.eu,Saga Spins Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,koraly7.com,Spin Mama Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,rdr-reels.com,Reelsio,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,nexono4.com,AFK Spin Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,anoncas.xyz,Cryptocasinocc,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,betpanda.partners,Bet Panda IO,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,7starpartners.com,Only Spins Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,cyrazo6.com,Goldzino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,kenovia6.com,Win Airlines Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,bcgame-freespin.com,BC Game,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,bexaiq5.com,Vinci Spin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,plenaco2.com,Crypto Leo,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,bexavia3.com,Billionaire Spin,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,bexazo2.com,Spino Gambino Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,roostake.com,Roo Stake Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,promogb.com,Gold Bet Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,zentrofy2.com,BDM Bet,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,pizzacamp.org,Spin Space Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,ethtopcas.xyz,Eth Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
cryptolists,,gobets.io,Betsio Casino,,,,,,,low,verify this is really the casino before contacting — redirect confidence is low,not contacted,
